dates,weekday,age,BMI,sex,favorite_food,allergies,ethnicity,haircolor,eye_color,BFI_O,BFI_C,BFI_E,BFI_A,BFI_N,scratch,itch,coinflip,blood_type,first_name,identifier,normal,werewolf,wererabbit
1962-03-18,Sun,54,31.27253741857589,male,Waffles,NA,white,brown,blue,4.166775989874957,5.713345730657556,1.3523783553786548,3.6950099085407424,4.3346457131073155,5,2,tails,B+,Boyce,562,0.20000000000000004,0.43,0.37
1969-01-16,Thurs,47,21.53028012586231,male,Candy,NA,white,brown,blue,3.92687572753677,3.757922155224663,2.1877836861860915,4.624909053343197,3.366555138721596,2,4,heads,O+,Zaki,433,0.54,0.27,0.18999999999999995
1982-08-18,Wed,33,18.75194154555355,male,Almonds,NA,white,brown,green,4.358699593574902,3.579918403172423,2.7579097736083105,2.9405106232980085,2.9439024274047503,5,1,tails,O+,Altariq,934,0.060000000000000026,0.36,0.58
1979-01-23,Tues,37,24.332628531728325,female,Ham,NA,white,light brown,brown,4.4215239935271,3.967252673545375,4.045776157093869,2.6800654135925654,2.264929236651422,1,7,heads,O+,Teondra,793,0.48,0.19000000000000006,0.32999999999999996
1989-02-05,Sun,27,16.1412068125735,male,Sweet potato,NA,white,light brown,green,4.072770113653189,3.026040165558232,2.9907892659147897,4.211242548239492,2.287564641375627,1,6,heads,B+,Trai,960,0.38,0.15000000000000002,0.47
1971-09-09,Thurs,44,18.037495766241165,male,Sweetcorn,NA,white,brown,hazel,4.4567933216124045,3.406472125261847,2.845247808799212,4.457597700324711,5.256158520147267,7,6,heads,A+,Gwendolyn,655,0.54,0.1200000000000001,0.33999999999999986
1985-12-04,Wed,30,32.754222078185165,male,Mozzarella-cheese,NA,white,light brown,hazel,2.198934815688366,5.151400299539819,3.9328132569485357,3.9847039445440378,3.6381816409995538,4,3,tails,O+,Rodolfo,269,0.44,0.44,0.12000000000000005
1993-08-25,Wed,22,36.555761895083485,female,Oysters,NA,white,brown,brown,3.3866690183376487,3.0551895460262237,3.8459067502709647,4.789416009245892,2.649327770283029,2,5,heads,O-,Fredrick,170,0.3,0.14,0.56
1967-10-25,Wed,48,40.98142202402768,female,Almonds,NA,white,blond,blue,4.114126041950705,4.7294080634328335,2.816305771870713,4.04157072513512,2.9128596700062888,5,2,tails,O+,Delissa,868,0.3,0.59,0.11000000000000004
1970-11-13,Fri,45,24.04265556833931,female,Blueberries,NA,white,brown,green,4.141435826587671,3.741869241511334,3.094462593563384,3.91510324098113,2.6751622786629863,5,2,heads,O+,Tomasina,693,0.2,0.1200000000000001,0.6799999999999999
1962-09-29,Sat,53,24.16376595793843,female,Mushrooms,NA,hispanic,brown,brown,2.9508775204078126,4.149518945719151,1.4842154202226585,4.059799409108232,1.905414741385869,1,6,tails,O+,Lynley,875,0.53,0.44,0.030000000000000027
1976-01-21,Wed,40,39.28438476489964,female,Artichokes,NA,white,brown,brown,4.374897134402242,4.43601449060579,3.0826455428078825,2.877885156276862,5.038422748404041,7,1,heads,O+,Jamielyn,745,0.31,0.16000000000000003,0.53
1973-11-23,Fri,42,27.28353933759713,female,Almonds,NA,white,blond,brown,3.184207699675686,3.349333688840276,0.8924779907439957,5.1733103443075805,2.5521991747118404,2,6,heads,A+,Mckayla,159,0.8500000000000001,0.13999999999999999,0.009999999999999898
1996-07-19,Fri,20,27.268286847742036,female,Mozzarella-cheese,tree nuts (such as cashews or walnuts),white,blond,blue,3.31205033966628,3.30513016819058,3.983271607011078,4.020077616356648,2.0333657795089675,7,6,tails,O+,Magalie,436,0.13999999999999999,0.78,0.07999999999999999
1960-09-21,Wed,55,31.735859351523665,female,Meatballs,NA,white,blond,blue,4.9191734893403964,5.188287231976233,2.9736313640843868,3.9661534056538064,3.365403825694362,1,4,heads,O+,Parisa,871,0.4,0.6,0.0
1996-07-23,Tues,20,34.63851864581305,male,Noodles,NA,white,light brown,green,2.178177327323053,2.884781622470223,2.5372252874864087,4.6806468736242834,3.5481115328039414,6,2,heads,A+,Maxim,707,0.56,0.29000000000000004,0.1499999999999999
1970-04-04,Sat,46,13.276796669322398,male,Soup,NA,white,brown,blue,3.6882229983934924,4.452638097036105,4.0971893860315385,4.849340331550537,2.210925030110957,3,7,tails,O+,Blong,739,0.18000000000000002,0.6,0.22
1986-04-08,Tues,30,29.46849006096121,male,Pancakes,NA,white,brown,brown,4.218920723004347,2.639479240999385,2.9591906044510883,3.297987204651456,3.0446624417321466,7,6,heads,O+,Johann,39,0.4,0.42,0.18000000000000005
1996-10-04,Fri,19,25.436575213386696,female,Grapes,NA,white,brown,hazel,4.586632993975052,4.423709011410473,4.173313208581796,3.2563636420372504,2.9893000841153787,3,2,heads,O+,Polly,654,0.3,0.54,0.15999999999999998
1998-11-08,Sun,17,21.214921363859556,female,Lamb,NA,white,brown,blue,3.72386054041502,4.4616056338669825,3.4578170747596233,5.356242692146079,3.221923605379868,7,4,heads,O+,Risa,387,0.3,0.28,0.42
1996-12-06,Fri,19,18.72583143304808,male,Mushrooms,NA,white,black,blue,4.05927367371318,4.562403478245072,3.2745869554970413,2.9237105743463463,3.4329857468011946,5,3,tails,A+,Ahmad,571,0.52,0.45999999999999996,0.020000000000000018
1994-09-26,Mon,21,37.54625642576979,female,Beef,NA,white,light brown,blue,3.6921709113650016,3.3252451992752965,3.5962443956728958,4.036408877784016,3.552282727129181,5,1,heads,O+,Stefani,24,0.35,0.17000000000000004,0.48
1980-08-05,Tues,35,25.786118239946365,male,Bacon,NA,hispanic,black,brown,4.979427586570758,3.3933022438791025,4.869715617226767,3.297621086595815,4.495780397602845,4,3,tails,O+,Evin,153,0.17,0.5700000000000001,0.2599999999999999
1961-07-06,Thurs,55,26.83699159372344,male,Turkey,NA,white,light brown,green,4.274967754255824,4.2014504732239155,2.3467058628865836,3.5599380379610706,2.0456338264836234,7,7,tails,O-,Armen,8,0.15,0.53,0.31999999999999995
1978-11-28,Tues,37,24.794084733231955,female,Chicken,NA,white,brown,brown,3.3322597107539327,3.668954949711837,1.186791046982437,3.6134436334135605,2.541717960102542,7,4,tails,O+,Valinda,727,0.39,0.39,0.21999999999999997
1969-10-23,Thurs,46,26.66859329977893,male,Steak,NA,hispanic,brown,brown,4.549678858865693,2.7687640670530915,2.548630085680175,3.040140791153514,2.424915416980384,5,2,heads,O-,Darvell,848,0.5800000000000001,0.10000000000000009,0.31999999999999984
1989-07-16,Sun,27,26.75294953313167,female,Donuts,NA,white,blond,hazel,4.242242544880456,4.524358456314244,2.078912302311184,4.244659201969243,3.366789897936776,3,6,heads,A+,Charlet,363,0.5,0.26,0.24
1984-01-23,Mon,32,25.17212967136037,female,Almonds,NA,white,brown,hazel,3.9470266881418947,4.586025533698061,3.2849033567138832,4.354155847373654,4.961223252581958,7,6,heads,A+,Saydee,186,0.4,0.16000000000000003,0.43999999999999995
1983-10-31,Mon,32,21.238384800790058,male,Corned Beef,NA,white,light brown,brown,3.3423518610858722,3.800813954092503,4.50214195881738,3.9978937763341293,4.273978041022939,2,6,heads,O+,Rogelio,218,0.52,0.16000000000000003,0.31999999999999995
1967-12-11,Mon,48,29.562673558732023,male,Halibut,NA,hispanic,brown,brown,3.0543957175365017,3.249875521985111,3.810104816352781,3.8724669384196235,2.4496318865076674,4,7,heads,A+,Obinna,563,0.76,0.16,0.07999999999999996
1996-03-27,Wed,20,9.458358125575938,female,Donuts,NA,hispanic,black,brown,2.8201177771162365,3.911124739277229,4.110243022048478,3.318007603907347,3.027175656259595,4,6,tails,O+,Calla,879,0.47,0.44999999999999996,0.08000000000000007
1976-07-14,Wed,40,20.18585007568874,male,Turkey,NA,white,blond,brown,3.7954428887269347,1.994643458344998,4.938119750848016,4.02145494058958,3.400323675730169,7,5,heads,O+,Merril,19,0.3,0.22999999999999998,0.47000000000000003
1986-08-19,Tues,29,24.656873749211442,male,Ice Cream,NA,white,brown,green,4.608688988298908,3.0910467736570606,2.692929345689344,3.7173224784343,3.3641601429345864,2,2,heads,O+,Tory,888,0.65,0.30000000000000004,0.04999999999999993
1977-03-09,Wed,39,27.35504698877941,female,Halibut,NA,white,light brown,brown,2.4734691662219612,3.2203085548799066,4.309971189182868,4.791133629766286,3.3303394525108923,5,7,heads,O-,Lessie,762,0.44999999999999996,0.27,0.28
1961-08-11,Fri,54,20.613606454865845,female,Chicken,NA,black,black,black,3.0095250559917703,5.494694634652246,1.1530489805310316,3.495763796642326,3.4182953135677336,6,7,tails,A+,Terese,594,0.53,0.38,0.08999999999999997
1987-03-21,Sat,29,18.918418665825424,female,Halibut,NA,white,brown,blue,4.557465243067235,3.3230112602350497,3.1212535939270736,4.730791781503624,2.9609210518542235,1,7,heads,A+,Kena,145,0.48,0.28,0.24
1979-11-23,Fri,36,35.97178715943565,male,Sweetcorn,NA,white,brown,brown,4.726490326986775,3.9855871731549843,3.0612187249916825,3.831305890065555,2.8684746934311507,4,7,tails,O+,Lander,906,0.18000000000000002,0.6,0.22
1966-04-03,Sun,50,23.597220601851273,male,Chocolate,NA,hispanic,black,brown,4.079280006442231,3.585441448448272,3.3271204000987185,3.457624238560512,3.0145242360941435,2,6,tails,O+,Jonnie,290,0.48,0.33999999999999997,0.18000000000000005
1967-04-13,Thurs,49,24.088029815690803,male,Steak,NA,white,brown,brown,3.425851653643764,3.9856417973736176,3.9283187954759935,3.3952977803630007,3.6259781154431105,5,7,tails,A+,Jerrick,484,0.19000000000000003,0.41,0.4
1991-03-25,Mon,25,19.628785455781163,male,Corned Beef,NA,hispanic,brown,brown,4.976370853555418,4.5383855120176655,1.9953640684182514,4.237464340353774,2.8403353396825954,7,1,tails,A+,Andrae,339,0.20000000000000004,0.36,0.43999999999999995
